frame,time_sec,face_x,face_y,face_w,face_h,ear_right,ear_left,ear_avg,blink,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67
523,17.5061,213,158,191,183,0.229689,0.234880,0.232284,0,240.056,206.796,242.736,226.497,246.750,245.535,250.716,263.107,257.657,279.302,267.744,293.424,280.159,305.254,293.952,313.354,309.871,315.406,326.216,312.450,340.744,303.489,352.880,291.551,362.577,277.256,369.361,260.810,372.976,242.279,375.819,222.073,377.191,202.022,252.429,195.438,261.784,188.430,274.201,187.391,286.308,189.002,298.440,193.183,319.709,193.533,329.826,188.186,340.801,185.400,353.079,184.936,363.844,190.469,308.065,206.636,308.351,217.663,308.733,228.766,309.053,240.570,297.337,249.742,303.590,250.769,310.413,251.839,316.971,250.489,323.443,248.788,267.274,208.262,275.448,205.629,283.571,205.401,291.021,209.783,282.944,210.962,274.768,210.921,327.548,208.809,334.572,204.097,342.922,203.453,350.847,205.693,343.574,208.984,335.254,209.527,286.253,274.903,294.562,268.565,303.912,263.702,310.663,265.206,316.935,263.209,325.760,267.025,334.322,272.832,326.688,281.547,318.421,285.352,311.363,286.062,303.993,285.992,294.961,283.278,289.768,274.290,303.749,271.726,310.655,271.873,317.362,271.228,330.591,273.010,317.826,274.787,311.036,275.559,303.937,275.184
524,17.5395,213,164,189,177,0.293600,0.311228,0.302414,0,240.187,213.553,241.150,231.893,243.404,250.287,246.953,267.228,254.807,282.700,266.652,295.669,279.953,306.094,294.420,314.257,309.254,316.340,324.290,314.445,338.240,306.310,350.476,295.829,360.732,283.151,367.414,267.879,370.694,250.849,373.284,232.427,375.161,214.148,253.982,201.375,262.011,192.136,274.525,189.034,287.664,189.846,299.702,194.673,319.004,195.634,330.209,190.872,342.420,190.204,354.111,194.199,362.167,202.870,307.971,208.703,308.050,218.699,308.214,228.527,308.405,239.257,295.928,250.500,302.320,251.892,308.982,252.694,315.790,251.764,322.583,250.042,267.901,210.552,275.797,206.581,284.555,206.784,291.625,212.824,283.630,213.698,274.816,213.530,326.072,213.530,333.273,207.849,341.761,207.735,348.513,212.234,341.745,214.955,333.118,214.619,284.680,275.161,293.900,269.157,303.327,265.023,310.169,266.239,317.281,264.703,326.619,268.211,334.579,274.537,327.268,281.969,318.405,285.476,310.899,286.165,303.341,285.857,294.060,282.698,288.870,274.899,302.968,271.968,310.094,272.113,317.400,271.708,330.631,274.362,318.124,276.635,310.773,277.221,303.485,276.565
525,17.5730,213,155,190,186,0.213373,0.216794,0.215084,0,241.641,209.088,240.903,225.847,242.696,243.112,246.541,260.444,254.204,277.349,265.556,291.563,278.586,303.605,293.506,313.860,311.015,315.575,328.573,312.883,343.344,304.103,356.471,291.391,366.905,275.869,373.574,258.643,376.275,240.163,376.805,221.378,375.483,202.640,255.173,197.134,262.103,187.811,274.114,184.661,286.672,185.059,298.490,188.285,315.091,187.333,327.232,182.912,339.925,181.167,352.236,183.579,361.844,191.184,307.826,205.236,307.868,214.898,307.929,224.294,308.097,234.323,294.491,248.678,301.852,249.993,309.401,251.114,316.807,249.314,324.232,247.575,267.065,209.233,275.619,206.535,283.864,205.991,290.817,209.741,283.640,211.262,275.474,211.396,327.227,208.080,334.211,203.889,342.252,203.649,349.795,205.753,342.946,208.411,334.952,208.859,285.125,275.679,293.552,268.767,303.221,264.273,310.077,265.939,316.982,263.925,326.718,267.352,336.501,273.651,327.680,282.131,318.116,286.382,310.405,287.225,303.121,287.013,293.803,283.390,289.358,275.370,303.203,272.674,310.163,272.883,317.184,271.930,332.118,273.710,317.330,275.418,310.117,276.216,303.114,275.667
526,17.6065,212,161,191,178,0.238598,0.242627,0.240612,0,239.744,206.779,242.142,226.062,245.934,244.624,249.937,261.773,257.321,277.819,268.258,291.936,280.870,303.583,295.011,312.525,310.277,314.613,326.255,311.537,340.402,302.555,352.554,290.409,362.446,276.255,369.212,260.268,372.884,242.412,375.768,223.262,376.734,203.942,251.650,196.661,261.566,189.690,274.340,188.620,286.567,190.042,298.423,194.064,319.676,193.706,330.013,189.006,340.816,186.780,352.583,186.523,363.031,191.531,308.245,206.984,308.780,218.029,309.405,228.884,309.999,240.544,296.898,250.031,303.519,251.265,310.505,252.356,317.348,250.959,324.024,249.040,267.019,208.675,275.169,206.050,283.468,205.769,290.587,209.947,283.005,211.515,274.554,211.514,326.920,209.164,333.916,204.411,342.126,203.917,349.965,205.874,342.798,209.512,334.618,210.027,286.585,274.228,294.617,268.549,304.023,264.339,310.662,265.677,317.171,263.605,326.021,267.060,334.263,272.057,327.066,280.828,318.696,284.622,311.527,285.440,304.194,285.414,294.945,282.580,290.174,273.762,303.960,271.684,310.715,271.978,317.552,271.157,330.364,272.247,318.064,274.275,311.138,275.429,304.074,274.998
527,17.6399,208,169,192,170,0.313917,0.323599,0.318758,0,235.020,218.750,236.498,236.203,238.619,253.729,242.580,270.548,251.344,285.491,264.044,296.974,278.665,306.131,293.392,313.370,309.153,315.615,324.403,313.371,337.975,305.463,349.651,295.508,359.477,283.576,366.109,269.377,369.228,253.492,371.768,236.471,373.757,219.595,253.259,205.731,262.003,197.088,274.402,193.154,287.591,193.245,299.596,197.440,318.094,198.406,329.371,195.080,341.568,195.762,352.970,200.075,360.971,208.177,307.827,210.773,308.173,220.298,308.687,229.486,309.233,239.610,295.801,250.627,302.296,252.224,308.904,253.155,315.671,252.300,322.151,250.459,266.740,213.176,274.431,208.737,283.253,208.902,290.481,215.321,282.304,216.348,273.396,216.124,325.274,216.168,332.020,210.522,340.450,210.504,347.083,215.526,340.513,217.780,331.989,217.367,284.425,275.783,293.994,269.021,303.197,264.960,309.855,266.185,316.803,264.706,326.427,268.075,333.808,274.715,327.092,281.768,318.162,285.362,310.627,285.945,303.346,285.577,294.396,282.915,288.791,275.384,302.924,271.751,309.845,271.788,316.959,271.408,330.018,274.342,317.810,276.290,310.567,276.869,303.386,276.544
528,17.6734,216,154,186,186,0.191639,0.182099,0.186869,1,242.801,207.159,243.185,224.823,245.254,242.722,248.992,260.256,256.267,276.648,266.695,290.760,279.038,302.970,293.153,312.790,309.884,314.860,326.319,312.759,340.983,304.723,354.458,291.826,365.060,276.156,371.851,258.395,374.791,239.948,376.367,220.127,376.149,200.495,253.186,196.681,260.661,187.582,273.055,184.742,285.883,184.874,298.284,187.912,315.357,186.409,327.954,182.253,340.846,180.329,353.880,182.147,363.504,190.355,307.339,203.950,307.350,214.108,307.335,224.082,307.384,234.874,293.964,248.450,301.278,249.570,308.790,250.853,316.712,248.998,324.510,247.215,265.904,209.364,274.304,206.916,282.603,206.150,290.127,208.971,282.735,210.937,274.385,211.412,327.844,206.822,335.148,203.487,343.543,203.332,351.298,205.045,344.086,207.464,335.858,207.829,285.515,275.381,293.876,268.836,303.520,264.118,310.015,265.799,316.721,263.767,326.914,267.523,337.007,273.454,327.764,282.532,318.262,286.699,310.547,287.669,303.320,287.540,294.101,284.090,289.840,275.163,303.479,273.439,310.228,273.437,317.204,272.681,332.143,273.834,317.359,274.603,310.195,275.377,303.383,274.771
529,17.7069,215,158,190,182,0.207181,0.214292,0.210736,0,242.454,206.717,244.414,225.911,247.562,244.686,251.218,262.065,258.150,278.279,267.822,292.893,279.587,305.100,293.251,312.950,309.304,314.575,325.941,311.632,341.067,303.367,354.137,291.553,364.215,277.257,371.024,260.752,374.426,242.447,377.180,222.322,378.303,202.474,252.300,195.042,261.565,187.606,273.976,186.092,286.143,188.001,297.769,192.296,319.245,191.366,330.546,186.412,342.133,184.274,354.685,184.454,365.166,190.935,307.734,205.226,307.829,216.149,307.922,226.991,307.987,238.462,295.657,248.977,302.162,249.936,308.945,250.966,316.114,249.264,323.021,247.712,265.972,208.201,274.661,205.850,283.131,205.827,290.209,209.637,282.412,210.798,273.966,210.840,327.667,208.393,334.963,204.075,343.412,203.521,351.211,205.345,344.216,208.461,335.958,209.148,285.048,275.627,293.097,268.601,302.014,263.728,309.230,265.204,316.965,263.218,326.729,267.076,335.945,273.213,327.909,281.208,318.513,285.280,310.175,286.161,302.178,286.118,293.380,283.300,289.072,275.076,301.924,271.454,309.219,271.524,317.355,270.810,332.118,273.281,318.094,275.252,309.914,275.937,302.244,275.518
530,17.7404,212,165,189,175,0.303609,0.319462,0.311535,0,239.211,215.204,240.520,233.279,242.306,250.872,245.057,267.578,252.234,282.886,263.703,295.959,277.868,305.744,293.023,313.744,308.540,315.897,323.871,314.047,337.964,306.597,350.296,296.631,360.192,284.419,366.772,269.365,369.828,252.378,372.498,234.213,374.511,216.285,253.770,201.774,262.683,192.893,275.111,190.061,287.777,191.066,299.601,195.336,318.877,196.556,330.568,192.406,342.929,192.123,354.559,196.337,362.204,205.400,308.471,208.584,308.674,218.329,309.035,228.151,309.473,238.679,296.317,250.403,302.590,251.487,309.096,252.023,315.648,251.517,322.028,250.315,267.559,210.652,275.494,206.294,284.288,206.550,291.198,212.942,283.335,213.698,274.443,213.427,325.370,214.099,332.852,208.189,341.385,208.376,348.164,213.434,341.289,215.790,332.498,215.336,284.367,274.232,294.049,268.153,303.360,264.061,310.083,265.432,317.281,263.772,326.853,267.501,334.524,274.181,327.442,280.993,318.217,284.053,310.619,284.363,303.287,284.060,294.142,281.730,288.261,273.945,303.010,271.260,309.900,271.627,317.272,271.174,330.645,273.850,318.000,274.940,310.556,275.196,303.490,274.553
531,17.7738,213,154,189,186,0.203416,0.210381,0.206898,1,240.072,208.747,240.003,226.692,242.168,244.180,246.194,261.531,253.787,277.512,264.600,291.393,277.595,303.037,292.564,312.478,310.073,314.253,326.787,311.784,340.864,303.116,353.659,290.137,363.846,275.116,370.860,258.040,374.258,240.282,375.551,221.732,374.835,203.737,252.150,195.812,260.323,187.451,272.491,184.639,285.238,184.797,297.325,188.253,316.644,186.704,328.666,182.402,341.009,180.466,353.125,182.266,362.434,189.593,307.777,204.318,307.848,214.512,307.984,224.414,308.115,235.035,293.748,248.685,301.144,249.788,308.739,251.078,316.444,249.456,323.897,247.801,265.457,208.429,274.204,205.920,282.451,205.277,289.203,209.011,282.243,210.332,273.969,210.519,327.845,207.304,334.790,203.205,343.085,202.900,350.591,205.119,343.829,207.549,335.669,208.032,285.152,275.395,293.531,268.679,303.118,264.214,309.447,266.252,316.236,264.225,325.855,268.272,334.824,274.140,326.557,283.870,317.555,288.446,310.012,289.336,302.914,288.700,293.772,284.675,289.517,275.401,303.037,274.116,309.591,274.436,316.564,273.838,330.228,274.569,316.631,275.334,309.561,276.142,302.953,275.338
532,17.8073,213,157,192,185,0.232729,0.241054,0.236892,0,240.716,203.545,242.098,224.057,245.211,243.723,248.851,261.935,256.597,278.624,267.499,293.187,280.083,305.556,294.084,314.311,310.418,316.539,326.528,313.157,341.284,303.845,353.715,291.249,363.802,276.607,371.069,260.060,374.689,241.724,377.393,221.898,378.029,201.893,251.784,192.703,261.376,185.898,273.724,185.107,286.017,186.805,297.088,191.269,318.421,191.070,329.198,186.153,340.574,183.606,352.734,183.400,363.935,188.799,307.273,204.905,307.511,216.200,307.795,227.356,308.145,239.323,295.414,249.235,302.017,250.466,308.825,251.519,315.878,250.151,322.896,248.203,265.528,206.575,273.802,204.130,282.485,204.106,289.937,208.605,281.821,209.870,273.166,209.693,327.192,207.783,334.165,202.932,343.033,202.441,351.607,204.303,343.990,208.206,335.274,208.875,285.556,275.181,293.839,268.937,303.239,264.481,309.576,265.747,315.822,263.990,325.196,267.523,334.224,273.053,326.436,282.465,317.676,286.214,310.707,287.009,303.606,286.952,294.368,283.902,289.201,274.600,303.140,271.918,309.644,272.116,316.357,271.515,330.201,273.330,317.013,275.676,310.201,276.310,303.416,275.933
533,17.8408,210,162,189,177,0.351649,0.368368,0.360008,0,237.765,214.000,238.975,232.049,241.085,250.344,245.048,267.602,253.134,282.797,264.544,295.805,278.089,305.481,293.067,312.774,308.305,314.851,323.728,312.736,337.401,304.496,348.947,293.869,358.177,280.970,364.770,266.079,368.526,249.572,371.268,231.860,372.512,214.729,253.240,199.695,262.044,190.421,274.492,187.322,287.131,188.517,298.564,193.099,318.887,194.328,329.778,189.882,341.577,189.463,352.882,193.986,360.549,202.625,307.899,207.858,308.128,218.207,308.407,228.412,308.748,239.363,295.798,250.538,302.038,251.780,308.506,252.329,314.969,251.809,321.235,250.678,266.336,209.665,274.189,205.107,283.316,205.502,290.099,212.865,282.091,213.929,272.894,213.355,324.738,213.979,332.243,207.224,341.045,206.967,347.577,212.418,341.230,215.670,332.217,215.385,284.527,275.656,294.025,268.781,302.644,264.250,309.375,265.636,316.063,263.919,324.697,268.424,331.392,275.875,325.167,282.275,317.102,285.081,310.000,285.412,302.733,285.177,293.974,282.698,288.452,275.343,302.263,271.906,309.283,271.970,316.106,271.832,327.481,275.449,316.839,275.616,309.922,275.951,302.809,275.624
534,17.8742,212,152,193,191,0.207357,0.206994,0.207176,1,239.857,205.799,239.771,223.920,242.298,242.057,246.118,259.857,254.139,276.733,265.060,291.476,277.988,304.272,292.917,314.522,310.506,316.485,327.969,313.562,342.915,304.929,356.272,291.957,366.867,276.335,373.812,258.944,376.532,240.065,378.197,219.872,377.476,200.522,249.595,195.511,257.940,186.017,271.371,183.642,284.800,184.121,297.826,187.819,315.697,186.479,328.592,181.473,341.760,179.554,355.112,181.527,365.277,189.838,307.255,203.075,307.359,213.480,307.535,223.707,307.676,234.638,293.687,248.801,300.998,249.782,308.536,250.823,316.424,249.391,324.100,248.027,263.156,206.470,271.760,203.482,280.194,202.943,287.661,206.983,280.081,208.173,271.626,208.414,328.299,205.250,335.613,200.701,344.313,200.408,352.414,202.755,344.807,205.293,336.316,205.779,284.659,276.138,293.548,269.321,302.830,264.657,309.717,266.360,316.725,264.283,326.811,267.981,336.941,274.095,327.595,283.438,318.305,288.316,310.419,289.367,302.823,289.075,293.752,284.925,289.341,276.116,302.889,274.360,309.912,274.406,317.211,273.753,331.981,274.454,317.399,276.019,309.990,276.928,302.828,276.174
535,17.9077,211,157,191,184,0.286239,0.304478,0.295358,0,238.358,209.158,239.395,228.771,242.572,247.812,246.256,265.733,253.983,282.394,265.952,296.288,280.132,306.593,295.600,314.180,311.437,315.580,327.750,312.752,341.672,304.148,353.504,293.002,362.835,278.591,368.814,262.181,372.134,243.970,374.730,224.141,375.214,204.766,250.042,193.279,259.487,185.269,272.228,183.868,285.066,185.541,296.711,190.863,318.929,189.970,330.080,184.845,341.522,183.077,353.733,183.743,364.034,189.687,307.297,204.942,307.808,215.552,308.300,226.286,308.898,237.537,296.082,250.559,302.726,251.142,309.323,251.431,316.242,250.463,322.992,249.341,263.632,206.011,271.881,202.078,281.095,202.217,289.125,208.678,280.434,209.562,271.195,209.344,326.091,208.042,333.861,201.453,342.873,200.929,350.575,204.617,343.502,208.518,334.481,208.867,283.953,275.919,293.485,269.583,303.134,264.680,309.973,266.187,316.736,264.232,326.855,267.994,335.635,274.014,327.538,281.153,318.306,284.444,310.876,285.134,303.466,285.127,293.681,282.521,288.048,275.624,303.087,273.392,310.123,273.428,317.203,272.720,331.434,274.122,317.610,273.513,310.407,274.072,303.277,273.894
536,17.9412,205,164,197,177,0.316031,0.332517,0.324274,0,233.977,213.503,235.068,232.313,237.695,250.959,242.081,268.367,250.695,283.882,263.005,296.503,277.611,305.912,292.454,313.800,307.802,316.230,322.271,314.213,336.559,306.781,349.053,296.598,359.307,284.089,366.464,268.922,369.996,251.744,372.720,232.877,374.382,214.345,250.949,200.564,260.593,192.007,273.651,189.445,286.931,190.872,298.713,195.835,317.090,196.837,328.440,192.906,340.756,192.310,352.753,195.843,361.330,204.066,306.361,208.012,306.558,217.596,306.860,227.110,307.201,237.474,294.782,249.053,300.832,250.636,307.318,251.488,313.691,250.860,320.086,249.291,264.875,209.293,273.097,205.171,281.837,205.507,288.921,212.169,280.791,213.063,271.877,212.752,324.013,213.324,331.200,207.216,339.727,207.014,346.449,211.793,339.882,214.741,331.268,214.442,283.467,275.380,293.093,268.389,301.907,264.008,308.771,265.217,315.728,263.804,325.531,267.616,333.184,274.590,326.276,281.509,316.980,284.499,309.585,284.872,302.211,284.536,293.484,282.160,287.512,274.799,301.617,270.683,308.692,270.904,315.876,270.679,329.685,273.962,316.531,275.894,309.350,276.158,302.092,275.718
537,17.9747,213,152,189,189,0.247840,0.259570,0.253705,0,240.469,204.448,240.355,222.909,242.878,240.915,246.331,258.708,253.851,275.552,264.406,290.090,277.132,303.047,292.439,312.532,309.987,314.411,327.394,311.736,342.474,303.375,355.787,289.953,365.692,274.172,371.867,256.329,374.015,237.908,375.252,218.611,374.699,199.635,250.588,192.140,259.202,184.088,271.826,182.639,284.230,183.531,296.264,186.957,317.316,185.413,329.283,181.008,341.464,179.005,353.640,180.138,363.507,187.197,306.764,202.321,306.864,213.127,306.895,223.865,307.014,235.172,292.983,248.470,300.357,249.379,308.012,250.594,315.696,248.873,323.550,247.729,263.020,203.985,270.899,200.326,279.470,200.236,286.557,205.309,279.223,206.036,270.766,206.205,328.054,203.618,334.545,197.901,343.234,197.658,350.926,200.822,343.956,203.451,335.482,203.953,284.326,274.995,293.023,268.352,302.092,263.905,308.920,265.789,316.029,263.591,325.817,267.374,335.629,273.272,326.847,281.700,317.928,286.008,310.072,286.897,302.603,286.612,293.641,282.957,288.880,274.945,302.250,273.631,309.206,273.860,316.529,273.120,330.913,273.698,316.980,273.966,309.558,274.903,302.463,274.227
538,18.0081,212,154,192,190,0.310678,0.324447,0.317562,0,239.499,204.909,240.206,224.775,243.024,244.133,246.616,262.207,254.475,279.201,265.576,293.910,278.333,306.367,292.899,315.298,309.719,317.551,326.355,314.456,341.660,304.915,354.514,292.139,364.742,276.891,371.265,259.760,374.111,241.296,376.504,220.976,377.002,200.924,248.248,192.360,258.143,184.576,271.049,183.686,283.643,185.618,295.783,189.843,318.915,188.787,330.380,184.110,341.926,181.784,354.669,181.715,365.116,188.120,306.887,203.624,306.972,214.807,307.158,225.972,307.361,237.651,294.810,248.643,301.509,249.930,308.234,250.902,315.441,249.432,322.576,247.724,262.181,204.495,270.618,200.429,280.023,200.890,287.547,207.437,279.183,208.631,269.648,208.452,327.603,207.134,334.650,200.194,344.242,199.287,352.564,202.909,345.503,207.426,335.950,208.281,284.144,276.108,292.928,268.740,302.283,263.711,309.102,265.112,316.135,263.080,325.928,267.302,335.206,274.352,327.290,282.691,318.006,286.493,310.034,287.266,302.563,287.180,293.177,284.175,288.354,275.674,302.212,272.162,309.114,272.324,316.693,271.505,331.112,274.196,317.335,275.775,309.705,276.550,302.443,276.233
539,18.0416,210,161,192,177,0.342252,0.350741,0.346496,0,237.928,211.723,238.406,229.616,240.476,247.756,244.315,265.160,251.910,281.030,262.887,293.577,276.344,302.879,290.863,310.408,304.786,313.472,319.221,312.065,334.253,305.862,347.542,297.030,358.206,284.388,366.083,269.214,370.435,251.936,373.693,232.901,375.679,214.473,250.540,197.146,260.048,188.717,272.907,186.972,285.841,189.289,297.460,194.350,316.493,195.816,328.529,191.969,341.086,190.986,352.984,194.306,361.958,202.801,306.125,208.370,305.906,218.134,305.716,227.841,305.446,238.246,293.376,249.826,299.215,251.261,305.251,252.031,311.775,251.707,318.356,250.965,263.985,207.628,272.115,203.505,281.435,204.137,288.448,211.716,280.218,212.560,270.739,211.859,323.560,213.480,331.387,206.934,340.536,207.039,347.643,212.203,340.512,215.721,331.237,215.169,284.080,274.900,293.081,268.758,300.666,264.365,306.067,265.885,311.577,264.584,320.195,270.307,327.967,277.970,320.102,281.986,311.681,282.731,305.906,282.445,300.102,281.832,292.782,279.803,288.107,274.662,300.185,271.884,305.789,272.238,311.483,272.548,324.205,277.269,311.680,273.455,306.138,273.105,300.486,272.649
