video_id,feature,n_frames,open_mean,closed_mean,gap_open_minus_closed,separation_rough,acc_if_open_high,best_acc_allow_flip,direction
test2,h_edge_density,623,0.022379164646837608,0.002659757422249237,0.01971940722458837,2.126899951847978,0.8956661316211878,0.8956661316211878,open_high
test3,h_edge_density,635,0.09303015725235117,0.020681148817749313,0.07234900843460186,3.8223626010285634,0.9291338582677166,0.9291338582677166,open_high
11,largest_blob_area_fixed,1110,0.2482795765212687,0.21779505749587538,0.030484519025393314,1.0809119704709984,0.7162162162162162,0.7162162162162162,open_high
22,largest_blob_area_fixed,924,0.23466107331315234,0.09321665747053087,0.14144441584262146,3.1750972275257827,0.9437229437229437,0.9437229437229437,open_high
WIN_20260414_20_31_10_Pro,largest_blob_area_fixed,729,0.25418158590186457,0.24109470897269633,0.01308687692916824,0.17998046653233835,0.4732510288065844,0.5267489711934157,open_high
WIN_20260414_21_29_13_Pro,largest_blob_area_fixed,642,0.6079337126216005,0.4717473177245566,0.13618639489704387,1.8232203801840745,0.838006230529595,0.838006230529595,open_high
test1,largest_blob_area_fixed,385,0.23984518195666377,0.293617304981491,-0.053772123024827256,-1.1253392827181714,0.2649350649350649,0.7350649350649351,closed_high
test2,largest_blob_area_fixed,623,0.2368677941410738,0.26528211202440904,-0.028414317883335233,-0.5656385220863657,0.39646869983948635,0.6035313001605136,closed_high
test3,largest_blob_area_fixed,635,0.07253007215379396,0.056324671848277275,0.01620540030551669,0.6144534139034605,0.6220472440944882,0.6220472440944882,open_high
11,largest_blob_h_fixed,1110,0.7879085556781634,0.7698868703082186,0.018021685369944862,0.3180959131453409,0.6009009009009009,0.6009009009009009,open_high
22,largest_blob_h_fixed,924,0.7464469808541974,0.5504333934857852,0.19601358736841212,1.657271398635181,0.8170995670995671,0.8170995670995671,open_high
WIN_20260414_20_31_10_Pro,largest_blob_h_fixed,729,0.676813866159392,0.5730159689601179,0.10379789719927413,1.1337961928938685,0.7393689986282579,0.7393689986282579,open_high
WIN_20260414_21_29_13_Pro,largest_blob_h_fixed,642,0.8834763820708798,0.9543492965367966,-0.07087291446591681,-1.2166021828809057,0.26479750778816197,0.735202492211838,closed_high
test1,largest_blob_h_fixed,385,0.6855224332896499,0.5969039054470708,0.08861852784257906,1.5991199750670964,0.7766233766233767,0.7766233766233767,open_high
test2,largest_blob_h_fixed,623,0.6827922875228214,0.6246439393939395,0.05814834812888192,0.9250887428494867,0.680577849117175,0.680577849117175,open_high
test3,largest_blob_h_fixed,635,0.510774628794371,0.2710508715099638,0.23972375728440715,1.9139755909834815,0.8346456692913385,0.8346456692913385,open_high
