video_id,feature,n_frames,open_mean,closed_mean,gap_open_minus_closed,separation_rough,acc_if_open_high,best_acc_allow_flip,direction
test2,max_active_row_run_fixed,623,0.5109069639416459,0.4413221500721501,0.06958481386949583,0.4086042695153178,0.6532905296950241,0.6532905296950241,open_high
test3,max_active_row_run_fixed,626,0.20742906083815174,0.16195310611554262,0.045475954722609124,0.5690909793229748,0.610223642172524,0.610223642172524,open_high
11,row_sigma_adapt,1110,0.16011220394569411,0.15917094711656618,0.0009412568291279344,0.026149685003775788,0.636936936936937,0.636936936936937,open_high
22,row_sigma_adapt,924,0.002666333055498414,0.0,0.002666333055498414,0.38463106058842844,0.4989177489177489,0.5010822510822511,open_high
WIN_20260414_20_31_10_Pro,row_sigma_adapt,729,0.1562361895447321,0.13463967940291466,0.021596510141817432,0.3981282467826977,0.6927297668038409,0.6927297668038409,open_high
WIN_20260414_21_29_13_Pro,row_sigma_adapt,642,0.12258495108304421,0.054261134888275296,0.0683238161947689,2.080639079575074,0.794392523364486,0.794392523364486,open_high
test1,row_sigma_adapt,385,0.17616453773852092,0.08745911043168982,0.0887054273068311,2.764979802760299,0.9402597402597402,0.9402597402597402,open_high
test2,row_sigma_adapt,623,0.1670530940689395,0.13487098162743116,0.03218211244150834,0.6090261145261084,0.7223113964686998,0.7223113964686998,open_high
test3,row_sigma_adapt,626,0.18997289017972455,0.1197631969347587,0.07020969324496584,2.7998124130435036,0.9153354632587859,0.9153354632587859,open_high
11,row_sigma_fixed,1110,0.15556558819316046,0.13804557769591594,0.017520010497244526,0.4530535805594791,0.718018018018018,0.718018018018018,open_high
22,row_sigma_fixed,924,0.15427237812898342,0.09810890577303878,0.05616347235594464,1.2974952333618328,0.7803030303030303,0.7803030303030303,open_high
WIN_20260414_20_31_10_Pro,row_sigma_fixed,729,0.13384235685480883,0.09317778487786597,0.040664571976942857,0.7149301735186172,0.6268861454046639,0.6268861454046639,open_high
WIN_20260414_21_29_13_Pro,row_sigma_fixed,642,0.1952981958313107,0.2376162801705635,-0.0423180843392528,-1.1668159422627755,0.32554517133956384,0.6744548286604362,closed_high
test1,row_sigma_fixed,385,0.171903937574546,0.08464031447972213,0.08726362309482387,2.9178565739845346,0.9376623376623376,0.9376623376623376,open_high
test2,row_sigma_fixed,623,0.15132691369359288,0.12951646098248099,0.0218104527111119,0.4007612501970058,0.7479935794542536,0.7479935794542536,open_high
test3,row_sigma_fixed,626,0.11072688390435548,0.04298296056088636,0.06774392334346913,1.7513614907346968,0.7955271565495208,0.7955271565495208,open_high
